"YearStart" "YearEnd" "LocationDesc" "Question" "DataValue"
"106646" 2010 2010 "Alaska" "Mortality from coronary heart disease" "386"
"106768" 2010 2010 "Alabama" "Mortality from coronary heart disease" "5557"
"106887" 2010 2010 "Arkansas" "Mortality from coronary heart disease" "4725"
"107007" 2010 2010 "Arizona" "Mortality from coronary heart disease" "7189"
"107126" 2010 2010 "California" "Mortality from coronary heart disease" "39663"
"107248" 2010 2010 "Colorado" "Mortality from coronary heart disease" "3587"
"107368" 2010 2010 "Connecticut" "Mortality from coronary heart disease" "4076"
"107487" 2010 2010 "District of Columbia" "Mortality from coronary heart disease" "913"
"107608" 2010 2010 "Delaware" "Mortality from coronary heart disease" "1139"
"107725" 2010 2010 "Florida" "Mortality from coronary heart disease" "28734"
"107843" 2010 2010 "Georgia" "Mortality from coronary heart disease" "7507"
"107961" 2010 2010 "Hawaii" "Mortality from coronary heart disease" "1172"
"108080" 2010 2010 "Iowa" "Mortality from coronary heart disease" "5013"
"108201" 2010 2010 "Idaho" "Mortality from coronary heart disease" "1491"
"108321" 2010 2010 "Illinois" "Mortality from coronary heart disease" "15263"
"108441" 2010 2010 "Indiana" "Mortality from coronary heart disease" "8115"
"108564" 2010 2010 "Kansas" "Mortality from coronary heart disease" "3162"
"108682" 2010 2010 "Kentucky" "Mortality from coronary heart disease" "5739"
"108803" 2010 2010 "Louisiana" "Mortality from coronary heart disease" "5654"
"108921" 2010 2010 "Massachusetts" "Mortality from coronary heart disease" "7310"
"109044" 2010 2010 "Maryland" "Mortality from coronary heart disease" "7240"
"109161" 2010 2010 "Maine" "Mortality from coronary heart disease" "1600"
"109282" 2010 2010 "Michigan" "Mortality from coronary heart disease" "15502"
"109399" 2010 2010 "Minnesota" "Mortality from coronary heart disease" "4046"
"109522" 2010 2010 "Missouri" "Mortality from coronary heart disease" "9254"
"109641" 2010 2010 "Mississippi" "Mortality from coronary heart disease" "3688"
"109761" 2010 2010 "Montana" "Mortality from coronary heart disease" "1039"
"109881" 2010 2010 "North Carolina" "Mortality from coronary heart disease" "10552"
"110002" 2010 2010 "North Dakota" "Mortality from coronary heart disease" "924"
"110123" 2010 2010 "Nebraska" "Mortality from coronary heart disease" "1848"
"110240" 2010 2010 "New Hampshire" "Mortality from coronary heart disease" "1439"
"110361" 2010 2010 "New Jersey" "Mortality from coronary heart disease" "12184"
"110470" 2010 2010 "Nevada" "Mortality from coronary heart disease" "2463"
"110481" 2010 2010 "New Mexico" "Mortality from coronary heart disease" "2232"
"110722" 2010 2010 "New York" "Mortality from coronary heart disease" "33281"
"110842" 2010 2010 "Ohio" "Mortality from coronary heart disease" "16766"
"110961" 2010 2010 "Oklahoma" "Mortality from coronary heart disease" "6147"
"111081" 2010 2010 "Oregon" "Mortality from coronary heart disease" "3521"
"111200" 2010 2010 "Pennsylvania" "Mortality from coronary heart disease" "19543"
"111321" 2010 2010 "Rhode Island" "Mortality from coronary heart disease" "1696"
"111443" 2010 2010 "South Carolina" "Mortality from coronary heart disease" "5346"
"111562" 2010 2010 "South Dakota" "Mortality from coronary heart disease" "1206"
"111684" 2010 2010 "Tennessee" "Mortality from coronary heart disease" "10330"
"111802" 2010 2010 "Texas" "Mortality from coronary heart disease" "23868"
"111920" 2010 2010 "United States" "Mortality from coronary heart disease" "379559"
"111935" 2010 2010 "Utah" "Mortality from coronary heart disease" "1442"
"112053" 2010 2010 "Virginia" "Mortality from coronary heart disease" "7759"
"112175" 2010 2010 "Vermont" "Mortality from coronary heart disease" "789"
"112296" 2010 2010 "Washington" "Mortality from coronary heart disease" "7013"
"112391" 2010 2010 "Wisconsin" "Mortality from coronary heart disease" "6763"
"112533" 2010 2010 "West Virginia" "Mortality from coronary heart disease" "3125"
"112653" 2010 2010 "Wyoming" "Mortality from coronary heart disease" "558"
