"YearStart" "YearEnd" "LocationDesc" "Question" "DataValue"
"99843" 2014 2014 "Maryland" "Mortality from diseases of the heart" "11135"
"100546" 2014 2014 "Alaska" "Mortality from diseases of the heart" "782"
"100667" 2014 2014 "Alabama" "Mortality from diseases of the heart" "12461"
"100785" 2014 2014 "Arkansas" "Mortality from diseases of the heart" "7581"
"100903" 2014 2014 "Arizona" "Mortality from diseases of the heart" "10805"
"101023" 2014 2014 "California" "Mortality from diseases of the heart" "58189"
"101145" 2014 2014 "Colorado" "Mortality from diseases of the heart" "6900"
"101266" 2014 2014 "Connecticut" "Mortality from diseases of the heart" "7018"
"101387" 2014 2014 "District of Columbia" "Mortality from diseases of the heart" "1324"
"101506" 2014 2014 "Delaware" "Mortality from diseases of the heart" "1921"
"101625" 2014 2014 "Florida" "Mortality from diseases of the heart" "44511"
"101743" 2014 2014 "Georgia" "Mortality from diseases of the heart" "17107"
"101862" 2014 2014 "Hawaii" "Mortality from diseases of the heart" "2528"
"101982" 2014 2014 "Iowa" "Mortality from diseases of the heart" "6615"
"102101" 2014 2014 "Idaho" "Mortality from diseases of the heart" "2676"
"102220" 2014 2014 "Illinois" "Mortality from diseases of the heart" "25024"
"102339" 2014 2014 "Indiana" "Mortality from diseases of the heart" "13764"
"102457" 2014 2014 "Kansas" "Mortality from diseases of the heart" "5479"
"102579" 2014 2014 "Kentucky" "Mortality from diseases of the heart" "10013"
"102698" 2014 2014 "Louisiana" "Mortality from diseases of the heart" "10647"
"102818" 2014 2014 "Massachusetts" "Mortality from diseases of the heart" "11817"
"103056" 2014 2014 "Maine" "Mortality from diseases of the heart" "2776"
"103175" 2014 2014 "Michigan" "Mortality from diseases of the heart" "24692"
"103294" 2014 2014 "Minnesota" "Mortality from diseases of the heart" "7659"
"103415" 2014 2014 "Missouri" "Mortality from diseases of the heart" "14338"
"103534" 2014 2014 "Mississippi" "Mortality from diseases of the heart" "7538"
"103652" 2014 2014 "Montana" "Mortality from diseases of the heart" "1957"
"103772" 2014 2014 "North Carolina" "Mortality from diseases of the heart" "17592"
"103893" 2014 2014 "North Dakota" "Mortality from diseases of the heart" "1381"
"104012" 2014 2014 "Nebraska" "Mortality from diseases of the heart" "3296"
"104131" 2014 2014 "New Hampshire" "Mortality from diseases of the heart" "2464"
"104252" 2014 2014 "New Jersey" "Mortality from diseases of the heart" "18319"
"104372" 2014 2014 "New Mexico" "Mortality from diseases of the heart" "3424"
"104493" 2014 2014 "Nevada" "Mortality from diseases of the heart" "5761"
"104613" 2014 2014 "New York" "Mortality from diseases of the heart" "43116"
"104735" 2014 2014 "Ohio" "Mortality from diseases of the heart" "27000"
"104851" 2014 2014 "Oklahoma" "Mortality from diseases of the heart" "9868"
"104971" 2014 2014 "Oregon" "Mortality from diseases of the heart" "6524"
"105089" 2014 2014 "Pennsylvania" "Mortality from diseases of the heart" "31353"
"105207" 2014 2014 "Rhode Island" "Mortality from diseases of the heart" "2341"
"105328" 2014 2014 "South Carolina" "Mortality from diseases of the heart" "9964"
"105446" 2014 2014 "South Dakota" "Mortality from diseases of the heart" "1704"
"105566" 2014 2014 "Tennessee" "Mortality from diseases of the heart" "15223"
"105686" 2014 2014 "Texas" "Mortality from diseases of the heart" "41479"
"105805" 2014 2014 "United States" "Mortality from diseases of the heart" "614348"
"105820" 2014 2014 "Utah" "Mortality from diseases of the heart" "3431"
"105940" 2014 2014 "Virginia" "Mortality from diseases of the heart" "13874"
"106037" 2014 2014 "Vermont" "Mortality from diseases of the heart" "1311"
"106178" 2014 2014 "Washington" "Mortality from diseases of the heart" "10710"
"106300" 2014 2014 "Wisconsin" "Mortality from diseases of the heart" "11229"
"106419" 2014 2014 "West Virginia" "Mortality from diseases of the heart" "4692"
"106538" 2014 2014 "Wyoming" "Mortality from diseases of the heart" "1035"
