"YearStart" "YearEnd" "LocationDesc" "Question" "DataValue"
"94474" 2011 2011 "Alaska" "Mortality from total cardiovascular disease" "980"
"94581" 2011 2011 "Alabama" "Mortality from total cardiovascular disease" "15577"
"94670" 2011 2011 "Arkansas" "Mortality from total cardiovascular disease" "9384"
"94784" 2011 2011 "Arizona" "Mortality from total cardiovascular disease" "14133"
"94902" 2011 2011 "California" "Mortality from total cardiovascular disease" "80309"
"95020" 2011 2011 "Colorado" "Mortality from total cardiovascular disease" "8545"
"95138" 2011 2011 "Connecticut" "Mortality from total cardiovascular disease" "9155"
"95257" 2011 2011 "District of Columbia" "Mortality from total cardiovascular disease" "1504"
"95379" 2011 2011 "Delaware" "Mortality from total cardiovascular disease" "2353"
"95498" 2011 2011 "Florida" "Mortality from total cardiovascular disease" "53332"
"95618" 2011 2011 "Georgia" "Mortality from total cardiovascular disease" "21060"
"95735" 2011 2011 "Hawaii" "Mortality from total cardiovascular disease" "3153"
"95855" 2011 2011 "Iowa" "Mortality from total cardiovascular disease" "8906"
"95974" 2011 2011 "Idaho" "Mortality from total cardiovascular disease" "3421"
"96093" 2011 2011 "Illinois" "Mortality from total cardiovascular disease" "32648"
"96211" 2011 2011 "Indiana" "Mortality from total cardiovascular disease" "17751"
"96329" 2011 2011 "Kansas" "Mortality from total cardiovascular disease" "7392"
"96447" 2011 2011 "Kentucky" "Mortality from total cardiovascular disease" "12777"
"96562" 2011 2011 "Louisiana" "Mortality from total cardiovascular disease" "12655"
"96682" 2011 2011 "Massachusetts" "Mortality from total cardiovascular disease" "15462"
"96802" 2011 2011 "Maryland" "Mortality from total cardiovascular disease" "13832"
"96921" 2011 2011 "Maine" "Mortality from total cardiovascular disease" "3511"
"97041" 2011 2011 "Michigan" "Mortality from total cardiovascular disease" "29960"
"97161" 2011 2011 "Minnesota" "Mortality from total cardiovascular disease" "10377"
"97279" 2011 2011 "Missouri" "Mortality from total cardiovascular disease" "17988"
"97400" 2011 2011 "Mississippi" "Mortality from total cardiovascular disease" "9602"
"97520" 2011 2011 "Montana" "Mortality from total cardiovascular disease" "2560"
"97639" 2011 2011 "North Carolina" "Mortality from total cardiovascular disease" "22885"
"97759" 2011 2011 "North Dakota" "Mortality from total cardiovascular disease" "1761"
"97879" 2011 2011 "Nebraska" "Mortality from total cardiovascular disease" "4498"
"97999" 2011 2011 "New Hampshire" "Mortality from total cardiovascular disease" "3052"
"98119" 2011 2011 "New Jersey" "Mortality from total cardiovascular disease" "23388"
"98238" 2011 2011 "New Mexico" "Mortality from total cardiovascular disease" "4373"
"98359" 2011 2011 "Nevada" "Mortality from total cardiovascular disease" "6341"
"98477" 2011 2011 "New York" "Mortality from total cardiovascular disease" "54612"
"98598" 2011 2011 "Ohio" "Mortality from total cardiovascular disease" "34698"
"98715" 2011 2011 "Oklahoma" "Mortality from total cardiovascular disease" "12015"
"98833" 2011 2011 "Oregon" "Mortality from total cardiovascular disease" "9059"
"98955" 2011 2011 "Pennsylvania" "Mortality from total cardiovascular disease" "41450"
"99077" 2011 2011 "Rhode Island" "Mortality from total cardiovascular disease" "2958"
"99200" 2011 2011 "South Carolina" "Mortality from total cardiovascular disease" "12419"
"99319" 2011 2011 "South Dakota" "Mortality from total cardiovascular disease" "2263"
"99441" 2011 2011 "Tennessee" "Mortality from total cardiovascular disease" "18723"
"99561" 2011 2011 "Texas" "Mortality from total cardiovascular disease" "50345"
"99681" 2011 2011 "United States" "Mortality from total cardiovascular disease" "783475"
"99695" 2011 2011 "Utah" "Mortality from total cardiovascular disease" "4095"
"99815" 2011 2011 "Virginia" "Mortality from total cardiovascular disease" "17900"
"99935" 2011 2011 "Vermont" "Mortality from total cardiovascular disease" "1531"
"100056" 2011 2011 "Washington" "Mortality from total cardiovascular disease" "14214"
"100175" 2011 2011 "Wisconsin" "Mortality from total cardiovascular disease" "14896"
"100295" 2011 2011 "West Virginia" "Mortality from total cardiovascular disease" "6459"
"100418" 2011 2011 "Wyoming" "Mortality from total cardiovascular disease" "1213"
